,ts,master_metadata_album_artist_name
10766,2020-03-12,Jon D
10767,2020-03-12,
10768,2020-03-12,Hailee Steinfeld
10769,2020-03-12,Hailee Steinfeld
10770,2020-03-12,Flo Rida
10771,2020-03-12,KC & The Sunshine Band
10772,2020-03-12,The Chainsmokers
10773,2020-03-13,Arizona Zervas
10774,2020-03-13,Hailee Steinfeld
10775,2020-03-13,The Chainsmokers
10776,2020-03-13,Zedd
10777,2020-03-13,Sean Paul
10778,2020-03-13,Dua Lipa
10779,2020-03-13,Lady Gaga
10780,2020-03-13,Selena Gomez
10781,2020-03-13,Powfu
10782,2020-03-13,Demi Lovato
10783,2020-03-13,Ali Gatie
10784,2020-03-13,Owl City
10785,2020-03-13,Hailee Steinfeld
10786,2020-03-13,Owl City
10787,2020-03-13,Hailee Steinfeld
10788,2020-03-13,Miley Cyrus
10789,2020-03-13,Smash Mouth
10790,2020-03-13,The Lonely Island
10791,2020-03-13,Céline Dion
10792,2020-03-13,Kahoot!
10793,2020-03-13,VGR
10794,2020-03-13,C418
10795,2020-03-13,The OneUps
10796,2020-03-13,pewdiepie
10797,2020-03-13,pewdiepie
10798,2020-03-13,Big Shaq
10799,2020-03-13,Owl City
10800,2020-03-13,Shakira
10801,2020-03-13,Murcy
10802,2020-03-13,Rick Astley
10803,2020-03-13,"Earth, Wind & Fire"
10804,2020-03-13,Hailee Steinfeld
10805,2020-03-13,Hailee Steinfeld
10806,2020-03-13,YK Osiris
10807,2020-03-13,ZAYN
10808,2020-03-13,Donnie Trumpet & The Social Experiment
10809,2020-03-13,Hailee Steinfeld
10810,2020-03-13,The Theme Song
10811,2020-03-13,C418
10812,2020-03-13,C418
10813,2020-03-13,The Theme Song
10814,2020-03-13,Spongebob Squarepants
10815,2020-03-13,C418
10816,2020-03-13,The Chainsmokers
10817,2020-03-13,Arizona Zervas
10818,2020-03-13,Hailee Steinfeld
10819,2020-03-13,The Chainsmokers
10820,2020-03-13,Zedd
10821,2020-03-13,The Chainsmokers
10822,2020-03-13,MKTO
10823,2020-03-13,MKTO
10824,2020-03-13,Ed Sheeran
10825,2020-03-13,Hailee Steinfeld
10826,2020-03-13,Train
10827,2020-03-13,Jason Mraz
10828,2020-03-14,Donnie Trumpet & The Social Experiment
10829,2020-03-14,
10830,2020-03-14,Migos
10831,2020-03-14,The Weeknd
10832,2020-03-14,The Weeknd
10833,2020-03-14,Drake
10834,2020-03-14,Travis Scott
10835,2020-03-14,Drake
10836,2020-03-15,C418
10837,2020-03-15,KC & The Sunshine Band
10838,2020-03-15,Mariah Carey
10839,2020-03-16,Migos
10840,2020-03-16,Migos
10841,2020-03-16,The Weeknd
10842,2020-03-16,The Weeknd
10843,2020-03-16,Drake
10844,2020-03-16,Travis Scott
10845,2020-03-16,Drake
10846,2020-03-16,G-Eazy
10847,2020-03-16,The Theme Song
10848,2020-03-16,Hailee Steinfeld
10849,2020-03-16,
10850,2020-03-16,Ed Sheeran
10851,2020-03-16,Ed Sheeran
10852,2020-03-16,Ed Sheeran
10853,2020-03-16,Jason Mraz
10854,2020-03-16,Julia Michaels
10855,2020-03-16,Maroon 5
10856,2020-03-16,Maroon 5
10857,2020-03-16,Foxes
10858,2020-03-16,Hailee Steinfeld
10859,2020-03-16,Hailee Steinfeld
10860,2020-03-16,Justin Bieber
10861,2020-03-17,Justin Bieber
10862,2020-03-17,Justin Bieber
10863,2020-03-17,Flo Rida
10864,2020-03-17,Jason Mraz
10865,2020-03-17,Donnie Trumpet & The Social Experiment
10866,2020-03-17,Zedd
10867,2020-03-17,Hailee Steinfeld
10868,2020-03-17,Hailee Steinfeld
10869,2020-03-17,Justin Bieber
10870,2020-03-17,Flo Rida
10871,2020-03-17,Justin Bieber
10872,2020-03-17,KC & The Sunshine Band
10873,2020-03-17,
10874,2020-03-17,Hailee Steinfeld
10875,2020-03-17,Train
10876,2020-03-17,Jason Mraz
10877,2020-03-17,Donnie Trumpet & The Social Experiment
10878,2020-03-17,Zedd
10879,2020-03-17,Hailee Steinfeld
10880,2020-03-17,Hailee Steinfeld
10881,2020-03-17,Justin Bieber
10882,2020-03-17,
10883,2020-03-17,Flo Rida
10884,2020-03-17,KC & The Sunshine Band
10885,2020-03-17,Hailee Steinfeld
10886,2020-03-17,Hailee Steinfeld
10887,2020-03-17,
10888,2020-03-17,Ed Sheeran
10889,2020-03-17,Ed Sheeran
10890,2020-03-17,Ed Sheeran
10891,2020-03-17,Jason Mraz
10892,2020-03-17,Julia Michaels
10893,2020-03-17,Maroon 5
10894,2020-03-17,Thomas Daniel
10895,2020-03-17,Hailee Steinfeld
10896,2020-03-17,Justin Bieber
10897,2020-03-17,Shawn Mendes
10898,2020-03-17,Ed Sheeran
10899,2020-03-17,Ed Sheeran
10900,2020-03-17,Shawn Mendes
10901,2020-03-17,Justin Bieber
10902,2020-03-17,Ed Sheeran
10903,2020-03-17,Shawn Mendes
10904,2020-03-17,Hailee Steinfeld
10905,2020-03-17,Ed Sheeran
10906,2020-03-17,Jason Mraz
10907,2020-03-17,Julia Michaels
10908,2020-03-17,Maroon 5
10909,2020-03-17,Maroon 5
10910,2020-03-17,Hailee Steinfeld
10911,2020-03-17,Ed Sheeran
10912,2020-03-17,Ed Sheeran
10913,2020-03-17,Ed Sheeran
10914,2020-03-17,Ed Sheeran
10915,2020-03-17,Ed Sheeran
10916,2020-03-17,Ed Sheeran
10917,2020-03-17,Ed Sheeran
10918,2020-03-17,Ed Sheeran
10919,2020-03-17,Ed Sheeran
10920,2020-03-17,Niall Horan
10921,2020-03-17,WALK THE MOON
10922,2020-03-17,Bruno Mars
10923,2020-03-17,Avicii
10924,2020-03-17,Swedish House Mafia
10925,2020-03-17,JP Cooper
10926,2020-03-17,Y2K
10927,2020-03-17,Y2K
10928,2020-03-17,A Boogie Wit da Hoodie
10929,2020-03-17,A Boogie Wit da Hoodie
10930,2020-03-17,Juice WRLD
10931,2020-03-17,Aminé
10932,2020-03-17,Billy Talent
10933,2020-03-17,KC & The Sunshine Band
10934,2020-03-17,Lil Tjay
10935,2020-03-17,Lil Tjay
10936,2020-03-17,Lil Tecca
10937,2020-03-17,Future
10938,2020-03-17,Future
10939,2020-03-17,JAY-Z
10940,2020-03-17,Rise Against
10941,2020-03-18,The Offspring
10942,2020-03-18,Julia Michaels
10943,2020-03-18,Hailee Steinfeld
10944,2020-03-18,Ed Sheeran
10945,2020-03-18,Justin Bieber
10946,2020-03-18,Mariah Carey
10947,2020-03-18,Panic! At The Disco
10948,2020-03-18,Imagine Dragons
10949,2020-03-18,WALK THE MOON
10950,2020-03-18,The Killers
10951,2020-03-18,Fall Out Boy
10952,2020-03-18,Foster The People
10953,2020-03-18,Smash Mouth
10954,2020-03-18,Twenty One Pilots
10955,2020-03-18,Dennis Lloyd
10956,2020-03-18,Ed Sheeran
10957,2020-03-18,Ariana Grande
10958,2020-03-18,Ed Sheeran
10959,2020-03-18,WALK THE MOON
10960,2020-03-18,RIZ LA VIE
10961,2020-03-18,Novo Amor
10962,2020-03-18,Hippie Sabotage
10963,2020-03-18,KC & The Sunshine Band
10964,2020-03-18,KC & The Sunshine Band
10965,2020-03-18,Hobo Johnson
10966,2020-03-18,DragonForce
10967,2020-03-18,Céline Dion
10968,2020-03-18,Justin Bieber
10969,2020-03-18,Ed Sheeran
10970,2020-03-18,Shawn Mendes
10971,2020-03-18,Zedd
10972,2020-03-18,Ed Sheeran
10973,2020-03-18,WALK THE MOON
10974,2020-03-18,JP Cooper
10975,2020-03-18,Ruth B.
10976,2020-03-18,Maggie Lindemann
10977,2020-03-18,Alex & Sierra
10978,2020-03-18,Omar LinX
10979,2020-03-18,Omar LinX
10980,2020-03-18,Marshmello
10981,2020-03-18,Marshmello
10982,2020-03-18,Marshmello
10983,2020-03-18,Hailee Steinfeld
10984,2020-03-18,Hailee Steinfeld
10985,2020-03-18,Doja Cat
10986,2020-03-18,Hailee Steinfeld
10987,2020-03-18,Bruno Mars
10988,2020-03-18,Alessia Cara
10989,2020-03-18,Alessia Cara
10990,2020-03-18,Alessia Cara
10991,2020-03-18,Alessia Cara
10992,2020-03-18,Alessia Cara
10993,2020-03-18,Alessia Cara
10994,2020-03-18,Alessia Cara
10995,2020-03-18,Alessia Cara
10996,2020-03-18,Alessia Cara
10997,2020-03-18,Alessia Cara
10998,2020-03-18,Alessia Cara
10999,2020-03-19,Future
11000,2020-03-19,Meek Mill
11001,2020-03-19,Post Malone
11002,2020-03-19,Lil Baby
11003,2020-03-19,Chance the Rapper
11004,2020-03-19,Lil Uzi Vert
11005,2020-03-19,Travis Scott
11006,2020-03-19,Kid Ink
11007,2020-03-19,Alessia Cara
11008,2020-03-19,Hailee Steinfeld
11009,2020-03-19,Hailee Steinfeld
11010,2020-03-19,Panic! At The Disco
11011,2020-03-19,Taylor Swift
11012,2020-03-19,Imagine Dragons
11013,2020-03-19,The Weeknd
11014,2020-03-19,Smash Mouth
11015,2020-03-19,a-ha
11016,2020-03-19,Vanessa Carlton
11017,2020-03-19,Ariana Grande
11018,2020-03-19,Mariah Carey
11019,2020-03-19,Céline Dion
11020,2020-03-19,The Lonely Island
11021,2020-03-19,Kahoot!
11022,2020-03-19,C418
11023,2020-03-19,The OneUps
11024,2020-03-19,VGR
11025,2020-03-19,C418
11026,2020-03-19,The OneUps
11027,2020-03-19,pewdiepie
11028,2020-03-19,pewdiepie
11029,2020-03-19,Panic! At The Disco
11030,2020-03-19,Loud Luxury
11031,2020-03-19,Kid Quill
11032,2020-03-19,WALK THE MOON
11033,2020-03-19,Hailee Steinfeld
11034,2020-03-19,Panic! At The Disco
11035,2020-03-19,Future
11036,2020-03-19,Imagine Dragons
11037,2020-03-19,WALK THE MOON
11038,2020-03-19,The Killers
11039,2020-03-19,Fall Out Boy
11040,2020-03-19,Smash Mouth
11041,2020-03-19,Foster The People
11042,2020-03-19,Twenty One Pilots
11043,2020-03-19,WALK THE MOON
11044,2020-03-20,Justin Bieber
11045,2020-03-20,Surfaces
11046,2020-03-20,Diplo
11047,2020-03-20,Marshmello
11048,2020-03-20,Post Malone
11049,2020-03-20,Justin Bieber
11050,2020-03-20,Khalid
11051,2020-03-20,The Chainsmokers
11052,2020-03-20,Halsey
11053,2020-03-20,Martin Jensen
11054,2020-03-20,Ed Sheeran
11055,2020-03-20,Jonas Brothers
11056,2020-03-20,Maroon 5
11057,2020-03-20,Lizzo
11058,2020-03-20,Drax Project
11059,2020-03-20,Justin Bieber
11060,2020-03-20,Gryffin
11061,2020-03-20,Bazzi
11062,2020-03-20,OneRepublic
11063,2020-03-20,NF
11064,2020-03-20,Harry Styles
11065,2020-03-20,Gryffin
11066,2020-03-20,Lauv
11067,2020-03-20,Katy Perry
11068,2020-03-20,ILLENIUM
11069,2020-03-20,Bastille
11070,2020-03-20,The Piano Guys
11071,2020-03-20,The Piano Guys
11072,2020-03-20,The Piano Guys
11073,2020-03-20,The Piano Guys
11074,2020-03-20,The Piano Guys
11075,2020-03-20,The Piano Guys
11076,2020-03-20,The Piano Guys
11077,2020-03-20,The Piano Guys
11078,2020-03-20,The Piano Guys
11079,2020-03-20,The Weeknd
11080,2020-03-20,The Weeknd
11081,2020-03-20,The Weeknd
11082,2020-03-20,The Weeknd
11083,2020-03-20,The Weeknd
11084,2020-03-20,The Weeknd
11085,2020-03-20,The Weeknd
11086,2020-03-21,Panic! At The Disco
11087,2020-03-21,Imagine Dragons
11088,2020-03-21,WALK THE MOON
11089,2020-03-21,The Killers
11090,2020-03-21,Foster The People
11091,2020-03-21,Fall Out Boy
11092,2020-03-21,Smash Mouth
11093,2020-03-21,Twenty One Pilots
11094,2020-03-21,Green Day
11095,2020-03-21,blink-182
11096,2020-03-21,Def Leppard
11097,2020-03-21,Fall Out Boy
11098,2020-03-21,Why Don't We
11099,2020-03-21,Sam Feldt
11100,2020-03-21,Justin Bieber
11101,2020-03-21,Surfaces
11102,2020-03-21,Diplo
11103,2020-03-21,Marshmello
11104,2020-03-21,Post Malone
11105,2020-03-21,Ed Sheeran
11106,2020-03-21,The Chainsmokers
11107,2020-03-21,Khalid
11108,2020-03-21,Martin Jensen
11109,2020-03-21,Martin Jensen
11110,2020-03-21,Halsey
11111,2020-03-21,Justin Bieber
11112,2020-03-21,Ariana Grande
11113,2020-03-21,Maroon 5
11114,2020-03-21,OneRepublic
11115,2020-03-21,Bazzi
11116,2020-03-21,Lizzo
11117,2020-03-21,Justin Bieber
11118,2020-03-21,Jonas Brothers
11119,2020-03-21,Katy Perry
11120,2020-03-21,Gryffin
11121,2020-03-21,Drax Project
11122,2020-03-21,Dominic Fike
11123,2020-03-21,NF
11124,2020-03-21,Taylor Swift
11125,2020-03-21,ILLENIUM
11126,2020-03-21,Harry Styles
11127,2020-03-21,Dan + Shay
11128,2020-03-21,The Chainsmokers
11129,2020-03-21,benny blanco
11130,2020-03-21,Why Don't We
11131,2020-03-21,Sam Feldt
11132,2020-03-21,Justin Bieber
11133,2020-03-21,Surfaces
11134,2020-03-21,Diplo
11135,2020-03-21,Marshmello
11136,2020-03-21,Post Malone
11137,2020-03-21,Ed Sheeran
11138,2020-03-21,The Chainsmokers
11139,2020-03-21,Khalid
11140,2020-03-21,Martin Jensen
11141,2020-03-21,Halsey
11142,2020-03-21,James Arthur
11143,2020-03-21,Justin Bieber
11144,2020-03-21,Taylor Swift
11145,2020-03-21,Maroon 5
11146,2020-03-22,OneRepublic
11147,2020-03-22,Irma Kantola
11148,2020-03-22,Ever So Blue
11149,2020-03-22,Kyran Martin
11150,2020-03-22,Mavis Marchena
11151,2020-03-22,Dominique Marais
11152,2020-03-22,Lucas Bernard
11153,2020-03-22,Mounia Sedé
11154,2020-03-22,Patrizio Pisani
11155,2020-03-22,Céline Aubin
11156,2020-03-22,Emma Hoffman
11157,2020-03-22,Francine Leblanc
11158,2020-03-22,Amy-Leigh Williamson
11159,2020-03-22,Prewitt Massé
11160,2020-03-22,Sabine Paulet
11161,2020-03-22,Clara Nishimoto
11162,2020-03-22,Jean Willneuve
11163,2020-03-22,Julien Thorsen
11164,2020-03-22,Eleanor Neylan
11165,2020-03-22,Elliot Ziegler
11166,2020-03-22,Esperanza
11167,2020-03-22,Stephan Neudorf
11168,2020-03-22,Reese Willis
11169,2020-03-22,Genevieve Beaumont
11170,2020-03-22,Jonas Holmes
11171,2020-03-22,Biba Dupont
11172,2020-03-22,Olga Menchki
11173,2020-03-22,Ezequiel Johnson
11174,2020-03-22,Alexander Panagopoulos
11175,2020-03-22,Randy Oppenheim
11176,2020-03-22,Hailee Steinfeld
11177,2020-03-22,Finn Hovdal
11178,2020-03-22,Ed Sheeran
11179,2020-03-22,Ed Sheeran
11180,2020-03-22,Jason Mraz
11181,2020-03-22,Julia Michaels
11182,2020-03-22,Hailee Steinfeld
11183,2020-03-22,Ed Sheeran
11184,2020-03-22,Justin Bieber
11185,2020-03-22,Ed Sheeran
11186,2020-03-22,Shawn Mendes
11187,2020-03-22,Zedd
11188,2020-03-22,Ed Sheeran
11189,2020-03-22,WALK THE MOON
11190,2020-03-22,JP Cooper
11191,2020-03-22,Alex & Sierra
11192,2020-03-22,
11193,2020-03-22,Ed Sheeran
11194,2020-03-22,Ed Sheeran
11195,2020-03-22,Hailee Steinfeld
11196,2020-03-22,Train
11197,2020-03-22,Surfaces
11198,2020-03-22,Why Don't We
11199,2020-03-22,Sam Feldt
11200,2020-03-22,Justin Bieber
11201,2020-03-22,Surfaces
11202,2020-03-22,Diplo
11203,2020-03-22,Marshmello
11204,2020-03-22,Post Malone
11205,2020-03-22,Ed Sheeran
11206,2020-03-22,The Chainsmokers
11207,2020-03-22,Khalid
11208,2020-03-22,Martin Jensen
11209,2020-03-22,Halsey
11210,2020-03-22,Justin Bieber
11211,2020-03-22,Maroon 5
11212,2020-03-22,OneRepublic
11213,2020-03-22,Bazzi
11214,2020-03-23,
11215,2020-03-23,Ed Sheeran
11216,2020-03-23,Ed Sheeran
11217,2020-03-23,Jason Mraz
11218,2020-03-23,Julia Michaels
11219,2020-03-23,Hailee Steinfeld
11220,2020-03-23,Ed Sheeran
11221,2020-03-23,Justin Bieber
11222,2020-03-23,Ed Sheeran
11223,2020-03-23,Shawn Mendes
11224,2020-03-23,Zedd
11225,2020-03-23,Ed Sheeran
11226,2020-03-23,WALK THE MOON
11227,2020-03-23,JP Cooper
11228,2020-03-23,Alex & Sierra
11229,2020-03-23,JP Cooper
11230,2020-03-23,JP Cooper
11231,2020-03-23,Jonas Blue
11232,2020-03-23,Gabrielle Aplin
11233,2020-03-23,Jonas Holmes
11234,2020-03-23,Biba Dupont
11235,2020-03-23,Olga Menchki
11236,2020-03-23,Ezequiel Johnson
11237,2020-03-23,Alexander Panagopoulos
11238,2020-03-23,Randy Oppenheim
11239,2020-03-23,Finn Hovdal
11240,2020-03-23,Zygmunt Czarnecki
11241,2020-03-23,Eoin Henderson
11242,2020-03-23,Mewael Yemane
11243,2020-03-23,Jamie Troy
11244,2020-03-23,Quinn MacKenzie
11245,2020-03-23,Olivier Mournier
11246,2020-03-23,Margaretha van Baarle
11247,2020-03-23,Lizzo
11248,2020-03-23,Olivia Belli
11249,2020-03-23,Marie Denis
11250,2020-03-23,Leslie Miles
11251,2020-03-23,Reese Willis
11252,2020-03-23,Maik Kuefer
11253,2020-03-23,Denise Billingsley
11254,2020-03-23,Megan Wofford
11255,2020-03-23,Falerina Paquet
11256,2020-03-23,Moy Finneas
11257,2020-03-23,Domitila James
11258,2020-03-23,Olivia Belli
11259,2020-03-23,Eric Cadogan
11260,2020-03-23,Lama House
11261,2020-03-23,Charlot Bélair
11262,2020-03-23,Alexander Panagopoulos
11263,2020-03-23,Matthew Mor
11264,2020-03-23,Bryn Williams
11265,2020-03-23,Jens Wechsler
11266,2020-03-23,Isobel Noble
11267,2020-03-23,Joel Lyssarides
11268,2020-03-23,Hilda Vimér
11269,2020-03-23,Alexandra Zvereca
11270,2020-03-23,Joaquin Alejandro
11271,2020-03-23,Alexis Ffrench
11272,2020-03-23,Penny Gafford
11273,2020-03-23,Gavin Luke
11274,2020-03-23,Porch Upright
11275,2020-03-23,Calan McIntyre
11276,2020-03-23,Aron Risa
11277,2020-03-23,Per Magnusson
11278,2020-03-24,Matti Aalto
11279,2020-03-24,Amity Fall
11280,2020-03-24,Kay Adimon
11281,2020-03-24,S.J Morgan
11282,2020-03-24,Cora Droma
11283,2020-03-24,Alonzo Gautier
11284,2020-03-24,Luke Faulkner
11285,2020-03-24,Jan Kubec
11286,2020-03-24,Jonas Holmes
11287,2020-03-24,Zemfira Mironova
11288,2020-03-24,Roman Melass
11289,2020-03-24,Olivia Belli
11290,2020-03-24,Dagmar Collier
11291,2020-03-24,Ricard Paul
11292,2020-03-24,Petra Birgisdóttir
11293,2020-03-24,Federico Montoya
11294,2020-03-24,Daniel Daecher
11295,2020-03-24,Biba Dupont
11296,2020-03-24,Sumsar
11297,2020-03-24,Jose Garcia
11298,2020-03-24,Carmín Aponte
11299,2020-03-24,Romaine LaGrande
11300,2020-03-24,Oneke
11301,2020-03-24,Ella Lane
11302,2020-03-24,JP Cooper
11303,2020-03-24,JP Cooper
11304,2020-03-24,JP Cooper
11305,2020-03-24,Gabrielle Aplin
11306,2020-03-24,Justin Bieber
11307,2020-03-24,Why Don't We
11308,2020-03-24,benny blanco
11309,2020-03-24,The Chainsmokers
11310,2020-03-24,Surfaces
11311,2020-03-24,Dan + Shay
11312,2020-03-24,Diplo
11313,2020-03-24,Sam Feldt
11314,2020-03-24,Marshmello
11315,2020-03-24,Post Malone
11316,2020-03-24,Justin Bieber
11317,2020-03-24,Khalid
11318,2020-03-24,The Chainsmokers
11319,2020-03-24,Bazzi
11320,2020-03-24,Halsey
11321,2020-03-24,Ed Sheeran
11322,2020-03-24,Maroon 5
11323,2020-03-24,Jonas Brothers
11324,2020-03-24,Lauv
11325,2020-03-24,Martin Jensen
11326,2020-03-24,Justin Bieber
11327,2020-03-24,Lizzo
11328,2020-03-24,OneRepublic
11329,2020-03-24,Drax Project
11330,2020-03-24,Aron Edwards
11331,2020-03-24,Oneke
11332,2020-03-24,Ella Lane
11333,2020-03-24,Aron Edwards
11334,2020-03-24,Jaidy Thissen
11335,2020-03-24,Emanuel Fremont
11336,2020-03-24,Darrell Vitagliano
11337,2020-03-25,Sophie Wendel
11338,2020-03-25,Franscesca Vida
11339,2020-03-25,Ivalu Karlsen
11340,2020-03-25,Aron Edwards
11341,2020-03-25,Léon Branche
11342,2020-03-25,Valbona Ceferin
11343,2020-03-25,Jef Martens
11344,2020-03-25,Berlioz
11345,2020-03-25,Finn Forsberg
11346,2020-03-25,Domenik Kalinsky
11347,2020-03-25,Pataki Gisella
11348,2020-03-25,Gavin Luke
11349,2020-03-25,Katona Ernesztina
11350,2020-03-25,Eline Neteland
11351,2020-03-25,Michael Ottosson
11352,2020-03-25,Francie Stooge
11353,2020-03-25,Pio Roque
11354,2020-03-25,Orlene de Brisay
11355,2020-03-25,Leroy Rossetti
11356,2020-03-25,Nansen Christoffersen
11357,2020-03-25,Ana Petrovna
11358,2020-03-25,Eamonn Watt
11359,2020-03-25,Daniel Hueber
11360,2020-03-25,Jacob Higgins
11361,2020-03-25,Patricia Anne
11362,2020-03-25,Jacob LaVallee
11363,2020-03-25,Denise Billingsley
11364,2020-03-25,Sumsar
11365,2020-03-25,Marcus Ackermann
11366,2020-03-25,Léonie Deval
11367,2020-03-25,Joseph Seabolt
11368,2020-03-25,Papa Tout Gris
11369,2020-03-25,Sigrid Asphaug
11370,2020-03-25,Aleksy Wysocki
11371,2020-03-25,Lôrinc Tzigane
11372,2020-03-25,Juultje Berben
11373,2020-03-25,Louise Lennehan
11374,2020-03-25,Vail Bizier
11375,2020-03-25,Olivia Belli
11376,2020-03-25,Lama House
11377,2020-03-25,Isaac Nash
11378,2020-03-25,Robin Bennich
11379,2020-03-25,Michael Ottosson
11380,2020-03-25,Abbie Lou Johnston
11381,2020-03-25,Roman Jensen
11382,2020-03-25,JP Cooper
11383,2020-03-25,Gabrielle Aplin
11384,2020-03-25,JP Cooper
11385,2020-03-25,Gabrielle Aplin
11386,2020-03-25,Jonas Blue
11387,2020-03-25,Childish Gambino
11388,2020-03-25,Childish Gambino
11389,2020-03-25,Childish Gambino
11390,2020-03-25,Valbona Ceferin
11391,2020-03-25,Jef Martens
11392,2020-03-25,Berlioz
11393,2020-03-25,Finn Forsberg
11394,2020-03-25,Domenik Kalinsky
11395,2020-03-25,Pataki Gisella
11396,2020-03-25,Gavin Luke
11397,2020-03-25,Katona Ernesztina
11398,2020-03-25,Eline Neteland
11399,2020-03-25,Michael Ottosson
11400,2020-03-25,Francie Stooge
11401,2020-03-25,JP Cooper
11402,2020-03-25,Kanye West
11403,2020-03-25,Pio Roque
11404,2020-03-25,Pio Roque
11405,2020-03-25,Orlene de Brisay
11406,2020-03-25,Leroy Rossetti
11407,2020-03-25,Nansen Christoffersen
11408,2020-03-25,Ana Petrovna
11409,2020-03-25,Eamonn Watt
11410,2020-03-25,Daniel Hueber
11411,2020-03-25,Jacob Higgins
11412,2020-03-25,Patricia Anne
11413,2020-03-25,Jacob LaVallee
11414,2020-03-25,Denise Billingsley
11415,2020-03-25,Sumsar
11416,2020-03-25,Sumsar
11417,2020-03-25,Marcus Ackermann
11418,2020-03-25,Léonie Deval
11419,2020-03-25,Joseph Seabolt
11420,2020-03-25,Papa Tout Gris
11421,2020-03-25,Sigrid Asphaug
11422,2020-03-25,Aleksy Wysocki
11423,2020-03-25,Lôrinc Tzigane
11424,2020-03-25,Juultje Berben
11425,2020-03-25,Louise Lennehan
11426,2020-03-25,Vail Bizier
11427,2020-03-25,Olivia Belli
11428,2020-03-25,Lama House
11429,2020-03-25,Isaac Nash
11430,2020-03-25,Robin Bennich
11431,2020-03-25,Michael Ottosson
11432,2020-03-25,Abbie Lou Johnston
11433,2020-03-25,Roman Jensen
11434,2020-03-25,Olai Ruud
11435,2020-03-25,Mary Billiot
11436,2020-03-25,Franz Gordon
11437,2020-03-25,Marcia Barlow
11438,2020-03-25,Louise Lennehan
11439,2020-03-25,Dominique Charpentier
11440,2020-03-26,Riccardo Lettiere
11441,2020-03-26,Jef Martens
11442,2020-03-26,Berlioz
11443,2020-03-26,Finn Forsberg
11444,2020-03-26,Domenik Kalinsky
11445,2020-03-26,Pataki Gisella
11446,2020-03-26,Gavin Luke
11447,2020-03-26,Katona Ernesztina
11448,2020-03-26,Eline Neteland
11449,2020-03-26,Michael Ottosson
11450,2020-03-26,Martin Jensen
11451,2020-03-26,Maroon 5
11452,2020-03-26,Justin Bieber
11453,2020-03-26,Taylor Swift
11454,2020-03-26,Louis Tomlinson
11455,2020-03-26,Sam Smith
11456,2020-03-26,Ava Max
11457,2020-03-26,Harry Styles
11458,2020-03-26,Alessia Cara
11459,2020-03-26,Khalid
11460,2020-03-26,Niall Horan
11461,2020-03-26,Lauv
11462,2020-03-26,Dua Lipa
11463,2020-03-26,Chelsea Cutler
11464,2020-03-26,Khalid
11465,2020-03-26,Niall Horan
11466,2020-03-26,Bastille
11467,2020-03-26,Hailee Steinfeld
11468,2020-03-26,
11469,2020-03-26,Ed Sheeran
11470,2020-03-26,Ed Sheeran
11471,2020-03-26,Jason Mraz
11472,2020-03-26,Julia Michaels
11473,2020-03-26,Hailee Steinfeld
11474,2020-03-26,Ed Sheeran
11475,2020-03-26,Justin Bieber
11476,2020-03-26,Ed Sheeran
11477,2020-03-26,The Chainsmokers
11478,2020-03-26,Future
11479,2020-03-26,Martin Jensen
11480,2020-03-26,Martin Jensen
11481,2020-03-26,Martin Jensen
11482,2020-03-27,Why Don't We
11483,2020-03-27,Why Don't We
11484,2020-03-27,benny blanco
11485,2020-03-27,Why Don't We
11486,2020-03-27,Sam Feldt
11487,2020-03-27,Marshmello
11488,2020-03-27,Francie Stooge
11489,2020-03-27,Pio Roque
11490,2020-03-27,Francie Stooge
11491,2020-03-27,Pio Roque
11492,2020-03-27,Orlene de Brisay
11493,2020-03-27,Leroy Rossetti
11494,2020-03-27,Nansen Christoffersen
11495,2020-03-27,Ana Petrovna
11496,2020-03-27,Eamonn Watt
11497,2020-03-27,Billie Eilish
11498,2020-03-27,Billie Eilish
11499,2020-03-27,Daniel Hueber
11500,2020-03-27,Hailee Steinfeld
11501,2020-03-27,Hailee Steinfeld
11502,2020-03-27,Maggie Lindemann
11503,2020-03-27,Camila Cabello
11504,2020-03-27,ZAYN
11505,2020-03-27,Hailee Steinfeld
11506,2020-03-27,Hailee Steinfeld
11507,2020-03-27,Hailee Steinfeld
11508,2020-03-27,Justin Bieber
11509,2020-03-27,
11510,2020-03-27,Flo Rida
11511,2020-03-27,KC & The Sunshine Band
11512,2020-03-27,RIZ LA VIE
11513,2020-03-27,Gabrielle Aplin
